RamanShift	Intensity
628	143.3848
629	145.1259
630	145.2083
631	142.3487
632	138.4687
633	139.6717
634	143.4228
635	139.1326
636	124.557
637	105.45
638	85.86474
639	75.69368
640	81.76981
641	93.75448
642	93.5672
643	94.49401
644	107.4933
645	129.8691
646	163.0967
647	195.4492
648	211.9646
649	204.7653
650	188.7379
651	169.4031
652	150.4261
653	137.6835
654	118.8832
655	78.09973
656	45.23011
657	35.28371
658	46.72358
659	51.23411
660	56.55677
661	68.64547
662	85.60935
663	104.2496
664	121.2723
665	137.8587
666	152.8684
667	166.2604
668	178.604
669	192.9924
670	217.5634
671	237.4801
672	248.7027
673	248.8053
674	254.1258
675	255.8221
676	247.8735
677	229.6363
678	203.1138
679	174.5152
680	150.7926
681	138.7835
682	131.9258
683	125.309
684	119.1133
685	107.4604
686	96.55283
687	86.57866
688	82.6087
689	80.6751
690	85.73018
691	100.7336
692	119.7351
693	125.853
694	116.5059
695	115.9644
696	129.5874
697	129.9503
698	105.7993
699	79.50922
700	68.43549
701	69.09772
702	72.42865
703	82.38538
704	96.27232
705	105.815
706	97.9384
707	81.21588
708	84.16984
709	106.6468
710	126.2541
711	136.8093
712	150.9306
713	169.7677
714	186.2411
715	197.4618
716	199.7207
717	195.7017
718	182.832
719	165.4712
720	146.8078
721	130.6373
722	118.2485
723	98.03614
724	79.10418
725	66.05929
726	63.60981
727	60.29723
728	57.3142
729	61.95251
730	75.56513
731	87.58023
732	91.71047
733	96.19742
734	107.5118
735	116.7918
736	117.4781
737	118.1176
738	135.8143
739	153.2808
740	152.6908
741	139.2986
742	135.3902
743	138.869
744	137.3536
745	130.8287
746	124.5424
747	121.5989
748	127.0564
749	142.2866
750	164.5766
751	188.736
752	206.9329
753	213.5452
754	215.7649
755	230.5843
756	243.2613
757	251.3616
758	246.3411
759	223.6525
760	196.7424
761	186.9018
762	201.1649
763	230.0711
764	268.6886
765	308.7388
766	340.7376
767	384.347
768	435.4737
769	484.1712
770	520.5638
771	543.5739
772	559.4738
773	565.3314
774	572.9006
775	579.6341
776	596.5193
777	609.8619
778	609.7359
779	601.4572
780	603.4868
781	609.4007
782	608.7941
783	600.7681
784	591.1991
785	577.8774
786	547.5865
787	503.3954
788	455.1766
789	415.2161
790	379.5725
791	352.4787
792	340.5981
793	342.4587
794	352.2513
795	357.5838
796	360.4669
797	359.2454
798	354.6518
799	350.6001
800	345.7665
801	340.2039
802	332.7372
803	318.5247
804	303.1135
805	290.9561
806	286.2465
807	283.4593
808	284.9316
809	289.019
810	296.5357
811	310.4047
812	330.4662
813	363.1254
814	405.5873
815	442.3622
816	462.7756
817	474.4754
818	487.2855
819	493.2475
820	496.2522
821	493.7935
822	491.0009
823	486.4068
824	478.0182
825	476.5211
826	493.0975
827	519.4655
828	539.3863
829	552.3353
830	573.5188
831	592.1139
832	599.8651
833	592.6561
834	580.2019
835	569.7228
836	577.7303
837	610.7204
838	658.8051
839	713.5678
840	776.4321
841	839.8586
842	904.7145
843	970.2642
844	1030.025
845	1088.112
846	1129.063
847	1162.967
848	1178.836
849	1195.247
850	1189.668
851	1167.595
852	1123.011
853	1061.799
854	996.0557
855	922.6261
856	861.0765
857	796.7596
858	752.8142
859	716.4011
860	698.0646
861	671.3573
862	644.0661
863	610.9919
864	582.4005
865	558.3802
866	545.7362
867	530.5245
868	514.5989
869	506.6876
870	508.6385
871	503.3635
872	484.1349
873	460.8935
874	438.7802
875	413.4894
876	384.781
877	360.763
878	345.5953
879	336.2562
880	322.7094
881	318.4425
882	327.7907
883	336.8302
884	325.1574
885	309.869
886	310.2406
887	318.9494
888	323.0891
889	326.3976
890	331.0543
891	336.6374
892	344.9656
893	355.476
894	370.9062
895	387.3242
896	404.8492
897	418.4817
898	429.6723
899	435.2009
900	444.2121
901	451.4841
902	447.9529
903	433.027
904	419.7349
905	412.5934
906	406.4001
907	400.4687
908	387.105
909	365.2071
910	335.2548
911	301.8387
912	267.9991
913	239.5079
914	209.7598
915	178.0227
916	158.8315
917	157.6312
918	161.5264
919	157.7187
920	154.7516
921	154.1722
922	156.6664
923	162.5449
924	165.2715
925	159.4576
926	149.9439
927	142.4248
928	136.4205
929	130.6732
930	127.3756
931	123.1828
932	124.0577
933	131.137
934	143.6716
935	158.7378
936	169.8135
937	174.5666
938	170.6154
939	168.349
940	159.0394
941	133.4075
942	102.7849
943	81.2073
944	72.82076
945	60.30264
946	52.66108
947	49.32157
948	54.96323
949	68.09581
950	86.18871
951	105.7889
952	120.1417
953	126.4878
954	123.9588
955	127.8314
956	134.845
957	134.5413
958	127.98
959	126.7862
960	132.5777
961	141.1596
962	150.847
963	160.6198
964	167.4884
965	170.3845
966	168.1929
967	166.5295
968	165.5311
969	158.8801
970	148.2666
971	144.4265
972	149.5473
973	149.6728
974	140.9425
975	126.5721
976	109.3758
977	89.47267
978	70.80766
979	58.62729
980	57.12302
981	60.65524
982	67.31618
983	80.21081
984	98.10046
985	119.0824
986	137.443
987	143.185
988	130.9187
989	112.1188
990	95.29743
991	77.5434
992	62.29015
993	50.00187
994	42.52438
995	45.59914
996	60.79966
997	94.79171
998	144.0571
999	192.0522
1000	223.9299
1001	248.6814
1002	267.7568
1003	264.822
1004	237.7644
1005	202.12
1006	173.0039
1007	146.2118
1008	124.0791
1009	102.8226
1010	80.69834
1011	61.61797
1012	47.11663
1013	41.35559
1014	44.5591
1015	50.72689
1016	54.31124
1017	68.43513
1018	95.9763
1019	123.4385
1020	141.2397
1021	153.2661
1022	160.7328
1023	161.1516
1024	156.066
1025	149.1746
1026	144.8951
1027	150.6658
1028	168.8652
1029	185.727
1030	192.4009
1031	192.716
1032	188.4411
1033	184.3151
1034	184.9122
1035	194.8413
1036	214.7917
1037	234.0156
1038	244.9641
1039	264.3653
1040	294.8086
1041	321.2925
1042	333.7114
1043	339.3014
1044	340.3027
1045	344.33
1046	355.8647
1047	382.1656
1048	419.3852
1049	450.194
1050	463.512
1051	471.9766
1052	476.7521
1053	477.9265
1054	474.864
1055	461.7776
1056	442.9829
1057	437.133
1058	450.4744
1059	469.1825
1060	485.7291
1061	495.8558
1062	495.8591
1063	496.3603
1064	497.8723
1065	500.0958
1066	499.8425
1067	487.3871
1068	466.8018
1069	452.2568
1070	451.0038
1071	457.7674
1072	472.774
1073	488.6295
1074	504.0823
1075	525.5361
1076	546.2193
1077	565.515
1078	578.3503
1079	597.3055
1080	610.1
1081	606.428
1082	587.845
1083	571.2198
1084	558.9449
1085	550.3329
1086	543.4676
1087	526.0726
1088	500.9576
1089	461.4515
1090	431.0573
1091	425.4521
1092	436.8051
1093	430.9756
1094	417.1187
1095	397.4599
1096	380.8188
1097	371.0129
1098	371.23
1099	376.2156
1100	379.4221
1101	368.1802
1102	360.4772
1103	371.0869
1104	385.0028
1105	390.5374
1106	384.7596
1107	366.5945
1108	347.063
1109	336.0452
1110	335.1237
1111	344.3042
1112	354.0203
1113	356.678
1114	354.9154
1115	349.4212
1116	342.7425
1117	336.868
1118	325.8317
1119	311.5686
1120	306.6088
1121	315.1663
1122	324.2907
1123	330.7701
1124	339.065
1125	345.556
1126	342.3585
1127	333.402
1128	340.8835
1129	361.9098
1130	380.443
1131	390.5021
1132	395.4112
1133	390.5312
1134	380.7869
1135	368.1349
1136	359.6505
1137	354.2748
1138	342.3566
1139	334.2443
1140	338.4791
1141	344.3916
1142	337.1332
1143	318.6268
1144	290.2661
1145	264.036
1146	247.4917
1147	240.6044
1148	237.8594
1149	238.6756
1150	237.9989
1151	236.0473
1152	231.7537
1153	217.2429
1154	192.3816
1155	167.182
1156	151.0515
1157	140.8307
1158	138.9497
1159	138.4541
1160	139.5112
1161	147.1175
1162	157.6011
1163	159.8999
1164	151.6278
1165	141.4353
1166	129.529
1167	112.9483
1168	99.83534
1169	95.47468
1170	103.5861
1171	116.9402
1172	134.4433
1173	156.2554
1174	165.3696
1175	151.4819
1176	125.5658
1177	107.7413
1178	91.98463
1179	75.22591
1180	62.16291
1181	52.52977
1182	54.66679
1183	70.05381
1184	85.72787
1185	93.33748
1186	103.8956
1187	117.6171
1188	125.868
1189	126.0969
1190	131.057
1191	137.862
1192	132.0421
1193	119.1473
1194	121.4218
1195	137.0606
1196	149.4656
1197	163.7268
1198	194.4585
1199	221.8317
1200	230.7124
1201	223.2177
1202	217.9218
1203	213.9717
1204	217.388
1205	221.6721
1206	220.675
1207	222.4757
1208	230.6657
1209	245.8615
1210	266.0235
1211	287.813
1212	304.1917
1213	304.8184
1214	290.0773
1215	293.0591
1216	312.1444
1217	318.6917
1218	313.1821
1219	312.6049
1220	317.9222
1221	330.5333
1222	344.4128
1223	351.9572
1224	354.8008
1225	360.7852
1226	368.3013
1227	379.1692
1228	391.4668
1229	403.7999
1230	412.7787
1231	416.9706
1232	426.7735
1233	445.1652
1234	458.9952
1235	464.4545
1236	485.5348
1237	517.3295
1238	539.6854
1239	545.1171
1240	550.6048
1241	547.4729
1242	529.212
1243	507.3591
1244	502.4709
1245	510.3065
1246	515.7183
1247	523.0653
1248	531.4053
1249	536.5632
1250	535.7619
1251	540.0171
1252	554.7559
1253	565.3256
1254	567.8567
1255	584.985
1256	615.7401
1257	638.1467
1258	640.4737
1259	628.9189
1260	601.0464
1261	563.6782
1262	527.9575
1263	500.779
1264	489.7325
1265	477.0037
1266	478.3703
1267	492.1679
1268	514.0046
1269	536.0853
1270	548.5316
1271	545.3404
1272	538.6719
1273	533.5463
1274	525.501
1275	517.6699
1276	518.1523
1277	524.3333
1278	515.4582
1279	506.8721
1280	533.1029
1281	569.9222
1282	577.6828
1283	573.6777
1284	584.2888
1285	596.8564
1286	606.437
1287	619.6942
1288	638.3281
1289	649.8548
1290	651.5978
1291	672.2851
1292	710.1104
1293	737.8396
1294	751.639
1295	778.4928
1296	810.121
1297	848.033
1298	878.827
1299	908.6865
1300	920.494
1301	918.5758
1302	895.6877
1303	858.8593
1304	809.3516
1305	758.2543
1306	712.6906
1307	687.9482
1308	677.8799
1309	684.4272
1310	687.2584
1311	682.6703
1312	664.9821
1313	641.3873
1314	624.1049
1315	606.6417
1316	575.235
1317	551.1646
1318	545.8541
1319	538.8355
1320	518.7297
1321	497.175
1322	483.2036
1323	482.1869
1324	495.2783
1325	508.8117
1326	515.0677
1327	502.872
1328	486.4507
1329	496.5345
1330	510.5556
1331	503.2981
1332	487.8594
1333	474.5872
1334	474.3294
1335	491.0363
1336	497.9789
1337	486.662
1338	468.4561
1339	455.0903
1340	466.0663
1341	493.5907
1342	507.9878
1343	512.0614
1344	515.6772
1345	517.7794
1346	523.9906
1347	526.1993
1348	521.17
1349	508.1794
1350	490.9139
1351	476.8815
1352	472.7818
1353	475.6501
1354	484.3837
1355	492.5446
1356	492.5803
1357	479.1457
1358	456.5995
1359	433.9449
1360	415.5678
1361	406.1065
1362	403.4893
1363	408.6914
1364	435.963
1365	474.6775
1366	494.8615
1367	485.5898
1368	466.7218
1369	433.9749
1370	388.3551
1371	352.0501
1372	338.4438
1373	340.2828
1374	345.7632
1375	354.2283
1376	359.4167
1377	350.8218
1378	332.016
1379	330.295
1380	332.6121
1381	299.3016
1382	254.6948
1383	226.3606
1384	217.8506
1385	223.1803
1386	231.1593
1387	231.34
1388	241.5159
1389	264.0577
1390	296.2901
1391	324.4214
1392	333.5335
1393	323.3181
1394	320.0733
1395	314.9654
1396	306.6775
1397	292.162
1398	271.1598
1399	265.3459
1400	281.8824
1401	292.2315
1402	293.1242
1403	302.314
1404	313.1554
1405	317.1256
1406	313.711
1407	308.9526
1408	301.2239
1409	291.7138
1410	292.9572
1411	309.6674
1412	331.1778
1413	352.4854
1414	377.2762
1415	397.9784
1416	415.5447
1417	424.3556
1418	431.2774
1419	436.2832
1420	444.5708
1421	453.5347
1422	462.019
1423	474.1631
1424	490.9525
1425	519.2689
1426	559.1413
1427	616.4059
1428	682.6536
1429	754.1103
1430	834.4661
1431	930.3259
1432	1012.508
1433	1064.806
1434	1102.796
1435	1119.593
1436	1134.931
1437	1139.091
1438	1135.569
1439	1127.514
1440	1128.222
1441	1129.379
1442	1126.126
1443	1120.147
1444	1111.003
1445	1088.654
1446	1060.834
1447	1047.037
1448	1050.436
1449	1052.455
1450	1061.127
1451	1076.086
1452	1085.816
1453	1084.048
1454	1096.125
1455	1120.747
1456	1120.907
1457	1094.801
1458	1072.18
1459	1044.405
1460	999.4825
1461	946.485
1462	892.4294
1463	815.277
1464	724.243
1465	650.9501
1466	614.8012
1467	568.0898
1468	531.7876
1469	496.514
1470	476.1322
1471	461.4355
1472	447.8625
1473	428.5146
1474	399.9469
1475	368.3969
1476	342.5636
1477	329.5688
1478	318.4154
1479	305.8772
1480	276.6728
1481	247.4565
1482	229.7587
1483	211.2292
1484	191.2253
1485	171.2609
1486	153.6807
1487	124.4136
1488	102.4223
1489	99.13203
1490	97.13552
1491	78.00984
1492	59.83847
1493	51.49944
1494	53.34504
1495	62.04049
1496	60.92144
1497	48.54871
1498	25.23671
1499	9.238902
1500	15.07852
1501	31.97746
1502	51.03833
1503	70.39146
1504	83.2069
1505	93.00836
1506	98.71882
1507	113.1607
1508	115.4424
1509	95.44274
1510	72.08182
1511	58.55112
1512	49.99975
1513	48.28624
1514	44.31388
1515	43.09384
1516	43.12794
1517	59.02433
1518	95.69559
1519	124.3731
1520	130.1105
1521	126.48
1522	113.1863
1523	97.9374
1524	82.41828
1525	68.20668
1526	55.17074
1527	41.95724
1528	35.72564
1529	36.70555
1530	26.95262
1531	13.26272
1532	9.427556
1533	18.44867
1534	35.40558
1535	59.86391
1536	85.14601
1537	103.4451
1538	107.45
1539	104.6846
1540	96.63857
1541	93.55236
1542	94.35873
1543	97.20023
1544	111.4914
1545	134.5543
1546	138.5531
1547	124.0505
1548	125.8492
1549	131.1271
1550	119.3527
1551	115.6855
1552	134.1598
1553	148.8627
1554	152.2491
1555	167.7093
1556	179.0979
1557	159.4046
1558	132.8529
1559	130.9524
1560	122.8211
1561	100.1581
1562	96.30157
1563	115.6507
1564	134.1798
1565	148.3661
1566	158.2559
1567	157.5717
1568	147.7933
1569	129.7572
1570	108.2113
1571	79.17964
1572	58.73351
1573	55.28594
1574	66.45638
1575	76.08662
1576	90.34756
1577	105.1021
1578	112.7469
1579	111.7487
1580	114.524
1581	119.9642
1582	129.1814
1583	139.2289
1584	148.1357
1585	160.7948
1586	172.516
1587	178.6074
1588	172.5608
1589	154.9142
1590	136.0832
1591	127.6452
1592	127.3462
1593	134.7214
1594	140.8414
1595	147.1705
1596	161.3956
1597	169.0452
1598	161.565
1599	154.7047
1600	154.1021
1601	144.394
1602	131.7342
1603	129.7955
1604	130.8294
1605	123.2968
1606	123.5124
1607	134.283
1608	132.5282
1609	120.9476
1610	118.8192
1611	122.1239
1612	123.897
1613	131.3828
1614	143.4029
1615	140.13
1616	125.1861
1617	125.1707
1618	132.5786
1619	133.8236
1620	141.2382
1621	156.5841
1622	162.3631
1623	152.776
1624	134.7048
1625	112.8366
1626	93.31617
1627	81.52083
1628	79.96743
1629	80.94171
1630	87.16365
1631	111.022
1632	127.5848
1633	111.4925
1634	83.98805
1635	64.34229
1636	61.64436
1637	78.43133
1638	95.8259
1639	112.0125
1640	124.8985
1641	137.6485
1642	149.5794
1643	142.9899
1644	120.0805
1645	101.7165
1646	90.87917
1647	86.70667
1648	86.46167
1649	88.27156
1650	100.5338
1651	118.8806
1652	131.6476
1653	137.9107
1654	141.4417
1655	141.9006
1656	140.3102
1657	136.7596
1658	132.7428
1659	128.4104
1660	131.0658
1661	144.1185
1662	148.4101
1663	138.5721
1664	129.2126
1665	123.7432
1666	123.9038
1667	120.064
1668	106.102
1669	102.7617
1670	116.622
1671	141.1107
1672	159.7123
1673	155.2203
1674	143.5808
1675	138.8225
1676	137.7599
1677	139.2094
1678	135.3521
1679	129.6237
1680	125.1321
1681	131.9906
1682	150.225
1683	157.5556
1684	156.2124
1685	168.4562
1686	176.2896
1687	169.5007
1688	168.0004
1689	171.8418
1690	156.5677
1691	134.0454
1692	123.9227
1693	118.9307
1694	115.5249
1695	122.1081
1696	134.3288
1697	134.2691
1698	136.3474
1699	155.8838
1700	170.7383
1701	172.6829
1702	178.2789
1703	187.3872
1704	200.7213
1705	218.5556
1706	237.9287
1707	244.2505
1708	235.2467
1709	232.3806
1710	225.6859
1711	206.2115
1712	191.9985
1713	193.1548
1714	202.8959
1715	219.6504
1716	241.7793
1717	251.2436
1718	238.2253
1719	224.1663
1720	213.4005
1721	192.0271
1722	170.7589
1723	157.1512
1724	156.6439
1725	166.427
1726	164.1677
1727	153.7693
1728	150.8263
1729	150.8205
1730	151.0855
1731	160.1489
1732	175.4815
1733	189.7208
1734	195.5121
1735	191.8634
1736	175.536
1737	153.8786
1738	150.5676
1739	161.0271
1740	160.3065
1741	170.6459
1742	197.2887
1743	219.968
1744	219.7294
1745	187.2181
1746	142.7293
1747	117.4268
1748	102.0685
1749	101.2025
1750	113.461
1751	131.1348
1752	137.0476
1753	145.272
1754	156.5316
1755	146.8303
1756	126.1849
1757	125.4385
1758	120.3389
1759	98.92803
1760	86.81754
1761	83.91257
1762	62.8174
1763	48.00607
1764	56.17365
1765	74.43889
1766	97.1877
1767	130.1302
1768	155.9131
1769	162.6458
1770	165.9322
1771	170.5446
1772	160.7113
1773	143.302
1774	132.4755
1775	136.4371
1776	153.5
1777	151.3381
1778	132.6256
1779	122.4085
1780	111.9491
1781	96.58352
1782	67.87593
1783	40.82558
1784	37.40551
1785	57.43686
1786	85.43544
1787	111.8768
1788	131.4025
1789	165.9025
1790	192.9675
1791	198.6133
1792	194.5422
1793	188.6526
1794	192.0734
1795	190.2503
1796	164.1974
1797	146.3042
1798	149.062
1799	147.6371
1800	142.7221
1801	134.6719
1802	126.8849
1803	122.2502
1804	122.5199
1805	124.5971
1806	120.5383
1807	110.7525
1808	97.36127
1809	85.61333
1810	79.74728
1811	75.86037
1812	81.97129
1813	97.66763
1814	111.4928
1815	120.9844
1816	138.4034
1817	146.8826
1818	141.0088
1819	147.9068
1820	167.543
1821	183.8073
1822	199.4904
1823	216.4962
1824	220.1065
1825	209.5116
1826	203.8125
1827	196.0313
1828	183.4781
1829	173.514
1830	171.0863
1831	173.916
1832	180.089
1833	183.7583
1834	180.134
1835	174.2125
1836	185.8011
1837	194.6812
1838	184.0539
1839	178.6521
1840	179.3073
1841	168.7518
1842	152.2485
1843	135.8833
1844	116.9846
1845	105.128
1846	109.087
1847	123.081
1848	134.2788
1849	158.0212
1850	182.8492
1851	188.7119
1852	176.1511
1853	157.1806
1854	144.4493
1855	146.2177
1856	160.2245
1857	172.5731
1858	169.262
1859	168.0731
1860	172.1815
1861	182.2891
1862	189.0508
1863	185.8823
1864	174.2021
1865	159.6344
1866	152.9233
1867	142.2802
1868	124.3796
1869	127.3439
1870	149.4824
1871	171.4867
1872	187.5282
1873	188.8816
1874	167.2953
1875	138.1155
1876	129.4853
1877	121.0294
1878	108.9861
1879	114.8863
1880	133.8251
1881	148.4291
1882	165.4929
1883	182.2165
1884	195.0243
1885	201.7984
1886	208.0431
1887	204.3028
1888	190.0507
1889	171.7715
1890	152.7419
1891	136.7115
1892	126.8793
1893	127.9148
1894	138.6449
1895	143.0264
1896	130.4635
1897	137.1356
1898	153.4516
1899	146.6431
1900	141.013
1901	147.9943
1902	143.9997
1903	136.3651
1904	140.9871
1905	140.9586
1906	131.9224
1907	125.8777
1908	124.6154
1909	126.8152
1910	145.8242
1911	174.4293
1912	188.9538
1913	191.8832
1914	192.4906
1915	188.5432
1916	179.1638
1917	163.5389
1918	146.4388
1919	133.1979
1920	121.316
1921	113.57
1922	106.3081
1923	106.6406
1924	114.0698
1925	115.0465
1926	122.5537
1927	148.7216
1928	177.981
1929	196.0688
1930	205.7117
1931	197.6465
1932	177.8306
1933	165.811
1934	153.3006
1935	111.0741
1936	77.30283
1937	75.73327
1938	92.48455
1939	115.896
1940	121.6915
1941	126.0195
1942	132.87
1943	148.027
1944	153.0642
1945	138.1849
1946	121.9134
1947	114.7708
1948	120.3969
1949	130.1636
1950	136.2962
1951	146.291
1952	153.5119
1953	153.2602
1954	138.9765
1955	117.4339
1956	106.9459
1957	105.3861
1958	107.4098
1959	113.4208
1960	124.0545
1961	140.9408
1962	151.7769
1963	150.8616
1964	149.0962
1965	147.0238
1966	146.9171
1967	135.7169
1968	115.361
1969	94.64198
1970	86.55839
1971	93.15131
1972	83.11765
1973	74.64713
1974	93.60311
1975	105.3251
1976	103.1477
1977	111.9743
1978	133.1998
1979	162.2953
1980	176.3032
1981	163.5253
1982	130.8463
1983	109.904
1984	113.3203
1985	104.6602
1986	99.45519
1987	107.2186
1988	120.9176
1989	127.7214
1990	113.2879
1991	95.29428
1992	89.94923
1993	104.2687
1994	124.9436
1995	132.0455
1996	138.2643
1997	140.4933
1998	134.0285
1999	128.1656
2000	126.6152
2001	112.3492
2002	95.92692
2003	88.9687
2004	79.02542
2005	70.9929
2006	73.13062
2007	92.18377
2008	120.2133
2009	135.6879
2010	135.1943
2011	128.1931
2012	120.0868
2013	111.6827
2014	96.30814
2015	82.84164
2016	81.08978
2017	110.4477
2018	134.7833
2019	116.6913
2020	111.9915
2021	121.0926
2022	115.8217
2023	107.4366
2024	102.9994
2025	104.5581
2026	108.2076
2027	106.835
2028	90.92754
2029	71.6965
2030	70.65292
2031	70.90148
2032	69.78885
2033	84.2198
2034	102.0656
2035	110.6051
2036	121.0818
2037	125.5909
2038	117.7866
2039	106.2969
2040	99.60262
2041	102.9129
2042	106.8582
2043	102.9873
2044	92.09653
2045	94.35813
2046	127.6696
2047	140.0043
2048	126.8732
2049	124.4573
2050	134.9859
2051	154.756
2052	162.4772
2053	159.7956
2054	154.0406
2055	140.7292
2056	117.7663
