RamanShift	Intensity
406	61.71651
407	74.60577
408	90.73015
409	103.0189
410	112.043
411	115.06
412	116.6002
413	120.2168
414	124.0771
415	131.242
416	137.2011
417	141.4843
418	140.9657
419	134.6629
420	122.6227
421	111.3427
422	105.3491
423	100.7101
424	89.53373
425	79.26902
426	72.35207
427	69.70029
428	63.56013
429	53.63628
430	39.3937
431	21.21539
432	7.135458
433	0.4065523
434	3.308777
435	7.122213
436	13.27359
437	19.58887
438	23.96996
439	25.47649
440	23.19382
441	18.85329
442	16.20554
443	12.63842
444	3.632428
445	-6.056355
446	-10.42386
447	-6.742387
448	1.983543
449	13.18278
450	25.24225
451	35.30117
452	42.41257
453	50.61032
454	57.45269
455	65.3056
456	73.70374
457	88.0057
458	109.2359
459	128.6012
460	141.5854
461	147.5065
462	158.0538
463	162.2385
464	155.7031
465	139.6568
466	127.5309
467	124.7643
468	122.9892
469	116.1098
470	116.5363
471	128.5335
472	152.6255
473	186.6311
474	221.6097
475	250.5289
476	264.6832
477	273.6436
478	280.8127
479	286.9056
480	300.8103
481	313.6285
482	323.4062
483	327.4105
484	330.3376
485	332.3946
486	341.4459
487	358.7919
488	373.045
489	378.5768
490	372.1391
491	356.1721
492	334.4592
493	318.128
494	309.6444
495	297.3705
496	283.3468
497	271.6688
498	264.7249
499	258.0462
500	243.3829
501	232.5609
502	229.1786
503	237.2676
504	252.6412
505	272.6686
506	290.0308
507	299.4941
508	308.0445
509	319.8313
510	325.1721
511	326.0269
512	311.9758
513	279.4833
514	237.6501
515	199.3854
516	177.7518
517	175.4371
518	194.5877
519	216.4102
520	222.5261
521	223.2624
522	231.0854
523	236.1784
524	233.5141
525	225.4148
526	221.497
527	224.4758
528	231.3867
529	240.7067
530	256.29
531	278.6978
532	305.2212
533	342.1137
534	372.3665
535	394.928
536	400.6301
537	401.0226
538	394.9384
539	387.6172
540	382.6942
541	375.6221
542	365.2455
543	350.5862
544	323.3878
545	300.4514
546	294.0617
547	303.1021
548	303.929
549	293.1404
550	272.9992
551	246.0126
552	219.0268
553	196.3385
554	178.9099
555	158.0807
556	137.3253
557	99.40282
558	61.1363
559	38.98481
560	41.31081
561	48.47589
562	54.6231
563	60.66107
564	63.42176
565	65.5978
566	71.0922
567	75.24248
568	77.46391
569	73.53565
570	61.27908
571	42.20687
572	22.14834
573	7.366804
574	3.763729
575	14.64198
576	25.72799
577	21.17122
578	12.25851
579	8.414977
580	11.10233
581	22.54649
582	39.46635
583	53.00081
584	58.26181
585	57.04608
586	49.88387
587	49.19265
588	64.78379
589	81.03224
590	86.02197
591	80.03954
592	68.57096
593	54.07892
594	44.00277
595	41.98204
596	45.40385
597	53.0598
598	54.28141
599	43.59051
600	32.64138
601	29.72026
602	31.4279
603	33.87806
604	35.25724
605	29.28658
606	19.31698
607	10.3696
608	7.997327
609	20.4659
610	48.52996
611	70.14523
612	73.35413
613	71.88279
614	77.84194
615	85.09357
616	94.09234
617	102.7969
618	113.8035
619	121.1937
620	119.7723
621	110.9656
622	112.4501
623	127.1103
624	135.1553
625	127.1827
626	116.5931
627	114.6862
628	114.3254
629	109.4807
630	102.968
631	96.01329
632	89.29424
633	79.32346
634	70.11658
635	65.82555
636	68.08123
637	66.45368
638	57.02298
639	54.97301
640	69.21286
641	87.33196
642	95.75616
643	101.282
644	117.4992
645	134.9747
646	150.0212
647	157.2594
648	160.6535
649	157.366
650	146.6595
651	129.5137
652	112.7785
653	101.869
654	87.55273
655	57.29221
656	34.06612
657	30.62549
658	40.63883
659	35.54462
660	27.10431
661	31.16857
662	49.12347
663	72.63938
664	97.1056
665	117.1729
666	128.5211
667	139.4579
668	155.5822
669	175.9796
670	207.8137
671	228.489
672	226.2477
673	207.5373
674	201.7417
675	204.5614
676	208.2657
677	210.2883
678	203.6331
679	187.6454
680	170.794
681	158.8793
682	152.9015
683	155.3054
684	150.1243
685	121.417
686	88.61329
687	66.27343
688	61.51762
689	65.53999
690	81.01657
691	99.12134
692	112.8231
693	111.523
694	95.35178
695	93.44403
696	113.2641
697	119.9107
698	97.62263
699	71.33567
700	59.50549
701	60.40868
702	70.70938
703	83.65801
704	86.70774
705	75.10461
706	43.00269
707	6.260707
708	-4.369712
709	16.91145
710	41.07202
711	60.85132
712	82.92908
713	104.8301
714	131.7883
715	166.7589
716	189.4674
717	192.5802
718	175.4723
719	152.9362
720	125.5486
721	100.8963
722	83.10258
723	61.91789
724	45.9308
725	31.50341
726	24.32041
727	18.15781
728	15.76304
729	22.63076
730	39.60232
731	56.69615
732	67.30563
733	73.45721
734	78.22752
735	76.14026
736	68.09965
737	57.19804
738	50.936
739	46.43472
740	34.76862
741	22.25863
742	14.6903
743	13.24689
744	7.382154
745	-1.372462
746	-7.62814
747	-8.585095
748	-3.643227
749	6.627044
750	18.93395
751	28.65536
752	41.08698
753	61.03694
754	77.58872
755	87.58218
756	89.81055
757	96.75301
758	97.59512
759	86.44687
760	70.54748
761	61.74531
762	67.25896
763	88.98367
764	123.8243
765	160.8755
766	190.904
767	228.7793
768	270.554
769	314.9127
770	356.5073
771	394.3165
772	433.3362
773	462.7738
774	489.6852
775	507.3599
776	533.9365
777	547.5862
778	543.4582
779	525.373
780	517.7661
781	513.9453
782	498.1391
783	475.7441
784	459.7779
785	451.228
786	429.2256
787	393.8618
788	351.181
789	310.4486
790	269.6722
791	234.6698
792	214.6635
793	211.41
794	214.2736
795	205.965
796	197.5051
797	193.2052
798	187.6297
799	172.4942
800	153.7083
801	135.4451
802	118.0119
803	92.51937
804	67.35
805	41.00611
806	23.28274
807	11.02172
808	11.06943
809	20.06494
810	37.88651
811	60.48896
812	83.44834
813	113.0801
814	146.8569
815	178.9486
816	204.9364
817	215.2125
818	208.6398
819	194.3904
820	188.5354
821	186.8939
822	189.5073
823	190.6622
824	175.4866
825	164.6317
826	180.453
827	216.2348
828	256.1692
829	290.1166
830	316.1962
831	325.631
832	334.2923
833	338.0755
834	340.4008
835	342.7044
836	350.8969
837	369.2986
838	408.3409
839	467.3835
840	544.0197
841	628.6997
842	716.4822
843	801.1416
844	875.9388
845	945.8376
846	995.8142
847	1043.319
848	1066.092
849	1080.341
850	1062.654
851	1023.249
852	961.7521
853	889.42
854	818.7205
855	735.0577
856	664.2704
857	591.4092
858	544.1577
859	510.2717
860	498.6606
861	472.3879
862	440.1308
863	405.0185
864	376.9976
865	348.4217
866	326.8454
867	304.7168
868	287.5542
869	282.8792
870	292.3933
871	297.6069
872	289.4408
873	271.7032
874	246.3913
875	210.9548
876	168.7279
877	133.2835
878	114.2566
879	107.5593
880	100.5639
881	100.3366
882	102.6188
883	103.1143
884	92.54128
885	80.44005
886	75.05929
887	78.19057
888	84.59241
889	96.86987
890	113.4293
891	129.7325
892	145.6649
893	156.1877
894	166.0217
895	172.7923
896	183.2234
897	195.658
898	210.3193
899	227.5411
900	260.4651
901	298.95
902	326.2596
903	333.0165
904	331.5654
905	323.2035
906	318.422
907	319.5272
908	312.9469
909	295.7487
910	271.276
911	244.1929
912	216.9663
913	194.7702
914	176.057
915	161.0809
916	147.7904
917	133.4149
918	125.9759
919	127.492
920	130.1759
921	126.1434
922	117.9707
923	106.6381
924	94.22084
925	82.8564
926	71.34212
927	54.41405
928	41.39732
929	34.01617
930	37.30206
931	46.92565
932	62.92145
933	79.91279
934	94.86178
935	109.5037
936	117.9096
937	127.3714
938	127.4191
939	116.9312
940	96.50271
941	72.47403
942	50.40466
943	29.58166
944	17.48017
945	4.951039
946	-1.215279
947	-6.629008
948	-4.617011
949	6.956943
950	27.07997
951	51.73643
952	74.36998
953	91.94522
954	100.2638
955	111.2161
956	120.9798
957	130.0001
958	137.4652
959	153.3813
960	173.1743
961	190.0175
962	199.2078
963	208.8273
964	215.7938
965	216.4604
966	209.1296
967	198.6706
968	187.3615
969	174.8596
970	165.5441
971	164.678
972	172.7308
973	174.4881
974	165.2081
975	150.6382
976	134.4843
977	117.3753
978	103.1107
979	94.69966
980	95.32843
981	104.5539
982	120.2639
983	135.5587
984	145.6785
985	156.9967
986	168.3967
987	166.7264
988	147.507
989	123.3834
990	104.0684
991	88.66337
992	80.69828
993	76.88713
994	75.59627
995	82.36617
996	97.75827
997	128.9057
998	173.6992
999	221.7311
1000	260.821
1001	288.1871
1002	299.3029
1003	291.1783
1004	268.193
1005	231.7764
1006	190.9968
1007	145.6095
1008	101.8875
1009	59.77501
1010	22.14896
1011	-2.149721
1012	-10.25816
1013	-5.381035
1014	5.714407
1015	18.28448
1016	25.43731
1017	40.61007
1018	67.22736
1019	82.20332
1020	74.2661
1021	65.83955
1022	69.66251
1023	76.16539
1024	81.9857
1025	92.70598
1026	108.8817
1027	124.858
1028	135.5742
1029	145.3378
1030	154.8857
1031	155.2629
1032	144.3404
1033	139.6209
1034	150.3741
1035	167.1134
1036	184.4447
1037	207.6479
1038	233.3734
1039	256.8758
1040	273.0835
1041	286.9863
1042	298.3675
1043	307.5053
1044	314.3394
1045	320.3552
1046	327.1412
1047	345.6381
1048	375.1871
1049	404.2865
1050	422.4969
1051	421.7419
1052	400.377
1053	379.5051
1054	368.8943
1055	352.0428
1056	332.231
1057	321.1191
1058	326.3563
1059	346.7824
1060	376.8212
1061	402.3964
1062	413.8333
1063	417.3329
1064	411.4221
1065	403.8358
1066	396.2723
1067	385.7227
1068	375.0566
1069	363.8171
1070	356.835
1071	354.5104
1072	359.5932
1073	367.9655
1074	379.8314
1075	394.8916
1076	411.2656
1077	432.8608
1078	456.8909
1079	493.1848
1080	526.3338
1081	543.3645
1082	538.8782
1083	534.1559
1084	526.4118
1085	522.1193
1086	517.3842
1087	503.9644
1088	485.9958
1089	462.3716
1090	448.8798
1091	456.4759
1092	473.9152
1093	473.7926
1094	462.4886
1095	448.3582
1096	435.9767
1097	430.9601
1098	429.5018
1099	421.2173
1100	413.7083
1101	408.7394
1102	412.1285
1103	426.0287
1104	440.0244
1105	444.53
1106	441.2053
1107	432.8909
1108	424.9659
1109	423.1611
1110	424.8336
1111	428.1738
1112	434.8771
1113	443.3987
1114	437.4938
1115	412.2285
1116	389.2615
1117	379.9004
1118	371.3904
1119	363.6372
1120	363.7777
1121	373.5154
1122	384.8256
1123	394.3605
1124	405.674
1125	413.0493
1126	406.6405
1127	388.5422
1128	381.5858
1129	383.1827
1130	371.648
1131	352.6463
1132	339.0285
1133	332.1024
1134	318.3951
1135	307.2322
1136	305.6443
1137	309.9635
1138	305.2291
1139	298.6532
1140	300.0107
1141	298.3578
1142	281.5177
1143	259.8284
1144	241.7329
1145	230.9352
1146	226.7411
1147	220.9754
1148	203.9708
1149	182.5436
1150	162.1367
1151	142.4121
1152	125.6978
1153	109.6822
1154	95.72084
1155	90.12003
1156	95.519
1157	105.8995
1158	115.3974
1159	113.6749
1160	100.3563
1161	95.75523
1162	99.92747
1163	92.15918
1164	74.10685
1165	58.04311
1166	46.7203
1167	33.55824
1168	24.97149
1169	19.47052
1170	23.48299
1171	36.02447
1172	54.3432
1173	74.31369
1174	84.4211
1175	79.75683
1176	63.20154
1177	47.7281
1178	28.49243
1179	4.427056
1180	-9.898401
1181	-7.92695
1182	5.799345
1183	24.13503
1184	41.78743
1185	52.75473
1186	67.876
1187	86.13502
1188	92.12801
1189	82.45766
1190	75.73246
1191	75.61464
1192	77.79071
1193	82.87601
1194	90.18162
1195	98.52532
1196	106.4969
1197	115.7869
1198	136.7475
1199	153.9348
1200	154.6166
1201	142.7667
1202	132.0883
1203	128.9173
1204	141.9129
1205	154.6143
1206	151.8201
1207	143.9673
1208	137.6319
1209	142.2607
1210	161.0857
1211	174.6741
1212	173.3267
1213	159.5078
1214	139.2406
1215	139.0883
1216	158.3768
1217	164.864
1218	161.2813
1219	167.934
1220	184.6845
1221	211.0199
1222	234.5637
1223	246.3525
1224	244.2166
1225	241.6207
1226	235.2767
1227	228.4365
1228	228.053
1229	239.037
1230	247.1433
1231	243.0797
1232	245.5121
1233	260.5413
1234	274.614
1235	282.8255
1236	300.1142
1237	322.6123
1238	340.6434
1239	349.8782
1240	366.4457
1241	374.1146
1242	349.4395
1243	313.3836
1244	311.6371
1245	323.2128
1246	311.671
1247	298.4483
1248	297.5945
1249	303.8271
1250	311.926
1251	318.1607
1252	318.1337
1253	310.0719
1254	297.2155
1255	305.2857
1256	334.8501
1257	349.4149
1258	340.4142
1259	321.2055
1260	297.3998
1261	282.9659
1262	274.0866
1263	250.0114
1264	226.702
1265	210.077
1266	204.5721
1267	203.3511
1268	211.17
1269	225.5659
1270	232.3758
1271	223.1367
1272	209.1878
1273	196.0112
1274	182.572
1275	173.4345
1276	171.3485
1277	174.2009
1278	161.2874
1279	149.1987
1280	172.9287
1281	207.4782
1282	211.8597
1283	197.9079
1284	186.242
1285	176.4446
1286	173.3835
1287	174.0817
1288	175.4335
1289	167.7465
1290	150.5381
1291	145.9814
1292	156.0179
1293	152.7688
1294	139.6974
1295	135.609
1296	143.9327
1297	161.5654
1298	183.4679
1299	203.5139
1300	214.8266
1301	218.7175
1302	210.8404
1303	194.9946
1304	167.2883
1305	132.7535
1306	101.4354
1307	86.8272
1308	90.15016
1309	111.7989
1310	132.6201
1311	147.3922
1312	159.6022
1313	161.9952
1314	160.5913
1315	147.2088
1316	122.2366
1317	98.89075
1318	88.89375
1319	81.73663
1320	71.42974
1321	61.68508
1322	54.76967
1323	48.86824
1324	44.84319
1325	38.53252
1326	30.75062
1327	16.92481
1328	9.889682
1329	22.95604
1330	43.41082
1331	51.53418
1332	54.16995
1333	55.99982
1334	57.19605
1335	59.08996
1336	60.28172
1337	59.84111
1338	54.05269
1339	49.31664
1340	63.74921
1341	89.16325
1342	103.8465
1343	109.854
1344	116.5515
1345	126.4431
1346	146.3044
1347	168.8103
1348	189.0658
1349	194.3014
1350	180.3338
1351	162.6876
1352	145.9485
1353	122.8857
1354	100.3958
1355	76.82075
1356	61.34642
1357	49.57018
1358	42.53502
1359	30.67021
1360	24.04934
1361	26.2777
1362	40.50592
1363	64.16114
1364	89.36405
1365	106.6197
1366	117.977
1367	115.5248
1368	105.556
1369	84.32681
1370	48.90234
1371	27.19285
1372	38.95612
1373	65.92838
1374	88.73725
1375	105.0852
1376	107.5498
1377	95.77582
1378	74.42488
1379	66.05453
1380	62.7966
1381	31.13984
1382	-1.982991
1383	-9.599385
1384	-1.020007
1385	6.053801
1386	20.55519
1387	40.87932
1388	63.87522
1389	84.1918
1390	108.4909
1391	125.7776
1392	127.0124
1393	114.8941
1394	112.9202
1395	110.8104
1396	100.0242
1397	94.29146
1398	100.5256
1399	106.9951
1400	107.79
1401	102.8506
1402	96.02206
1403	101.3466
1404	114.3994
1405	120.6615
1406	122.7237
1407	124.5967
1408	135.7248
1409	163.52
1410	189.3929
1411	202.5842
1412	209.7704
1413	211.471
1414	218.2845
1415	227.2009
1416	233.3282
1417	238.0481
1418	246.6662
1419	256.4967
1420	266.0608
1421	279.7973
1422	295.3717
1423	292.7558
1424	273.0678
1425	267.9427
1426	282.1753
1427	306.154
1428	332.9492
1429	352.019
1430	362.5356
1431	368.4535
1432	372.5134
1433	377.2045
1434	374.569
1435	366.5467
1436	367.9153
1437	376.0026
1438	377.0782
1439	380.0973
1440	395.5733
1441	409.9274
1442	413.1372
1443	418.7801
1444	429.3164
1445	431.7482
1446	426.8566
1447	431.2679
1448	441.027
1449	445.9857
1450	452.6422
1451	467.4846
1452	484.2556
1453	498.6342
1454	524.7925
1455	555.666
1456	561.6523
1457	544.0083
1458	542.2277
1459	545.1898
1460	540.2892
1461	524.1357
1462	496.4652
1463	452.4112
1464	402.1603
1465	363.185
1466	346.1523
1467	321.9673
1468	305.6719
1469	297.14
1470	304.8553
1471	323.9448
1472	336.6875
1473	329.1974
1474	312.4195
1475	292.4824
1476	275.0717
1477	264.0824
1478	252.726
1479	240.3888
1480	219.1296
1481	196.0472
1482	176.7448
1483	161.3018
1484	152.2367
1485	144.5389
1486	137.9727
1487	121.7089
1488	109.5488
1489	113.1388
1490	120.2978
1491	117.8614
1492	113.1446
1493	108.7693
1494	109.3484
1495	108.0816
1496	84.24419
1497	47.57489
1498	13.90591
1499	-6.662394
1500	-10.39217
1501	1.522467
1502	24.23184
1503	60.02986
1504	93.94685
1505	111.5989
1506	111.3978
1507	118.1076
1508	118.8355
1509	112.1666
1510	100.1874
1511	87.92549
1512	81.84024
1513	84.56589
1514	89.33398
1515	94.04929
1516	92.08686
1517	97.62325
1518	119.589
1519	131.9083
1520	123.9852
1521	107.1654
1522	89.22657
1523	81.50085
1524	84.35564
1525	88.1517
1526	94.59502
1527	100.842
1528	108.6559
1529	114.3659
1530	108.5092
1531	95.13843
1532	87.92421
1533	93.03294
1534	111.4766
1535	137.4482
1536	160.3342
1537	163.1553
1538	142.8172
1539	124.0271
1540	113.0276
1541	109.8822
1542	113.5335
1543	115.1583
1544	126.7317
1545	147.7394
1546	159.8181
1547	159.007
1548	162.0782
1549	162.3275
1550	155.2476
1551	150.7128
1552	155.5833
1553	155.9959
1554	148.9954
1555	146.08
1556	140.985
1557	113.5722
1558	91.83189
1559	100.9746
1560	111.3936
1561	109.2152
1562	118.9445
1563	140.5415
1564	163.8033
1565	176.9766
1566	175.6146
1567	160.6709
1568	141.256
1569	118.901
1570	100.7761
1571	80.18839
1572	71.92078
1573	84.46084
1574	105.2529
1575	112.4625
1576	111.9944
1577	106.5544
1578	106.5826
1579	110.7979
1580	107.4055
1581	104.2177
1582	109.5351
1583	124.686
1584	147.3976
1585	168.0088
1586	177.1506
1587	177.7074
1588	166.9037
1589	152.26
1590	136.6579
1591	125.6922
1592	124.0224
1593	133.9495
1594	145.9404
1595	162.8486
1596	194.5771
1597	219.9136
1598	225.1694
1599	221.6157
1600	212.5504
1601	189.0258
1602	159.4408
1603	137.2907
1604	121.524
1605	103.395
1606	94.69629
1607	97.31991
1608	94.61831
1609	89.11727
1610	91.33399
1611	95.14383
1612	91.61641
1613	89.77695
1614	93.94448
1615	103.1191
1616	113.2142
1617	116.9479
1618	117.2681
1619	121.5515
1620	132.6438
1621	148.9279
1622	153.0978
1623	137.5166
1624	103.7237
1625	70.53909
1626	58.60653
1627	51.01225
1628	38.73012
1629	34.4452
1630	44.05791
1631	69.65552
1632	93.49449
1633	96.06167
1634	88.22548
1635	80.76834
1636	85.63303
1637	102.0966
1638	115.6347
1639	125.0154
1640	133.3436
1641	136.6733
1642	133.6281
1643	116.6912
1644	90.15183
1645	64.04467
1646	41.31452
1647	19.06146
1648	3.369648
1649	-0.2399635
1650	16.3175
1651	47.05948
1652	67.91636
1653	81.55602
1654	95.22158
1655	104.7131
1656	108.2411
1657	108.2818
1658	105.5526
1659	103.7853
1660	109.8266
1661	127.9904
1662	126.9876
1663	101.9058
1664	84.75169
1665	78.08981
1666	70.44522
1667	66.35193
1668	65.17695
1669	74.1376
1670	92.05753
1671	114.878
1672	122.1121
1673	97.0331
1674	66.63785
1675	54.28341
1676	52.04964
1677	59.75976
1678	64.79163
1679	69.47565
1680	74.5014
1681	85.84871
1682	101.8908
1683	105.2914
1684	98.81133
1685	103.5978
1686	109.5925
1687	110.4195
1688	104.6361
1689	93.82242
1690	85.27718
1691	79.19403
1692	69.79672
1693	69.7409
1694	83.03182
1695	101.7632
1696	114.7264
1697	107.7058
1698	97.61366
1699	107.5447
1700	124.2846
1701	137.8397
1702	134.3018
1703	124.7991
1704	141.0141
1705	159.7972
1706	163.0808
1707	157.2275
1708	146.3437
1709	143.6797
1710	142.9731
1711	133.6904
1712	130.86
1713	141.3189
1714	164.8588
1715	191.0662
1716	209.7667
1717	214.6247
1718	207.6319
1719	191.8467
1720	170.7909
1721	143.19
1722	124.0319
1723	122.7153
1724	126.6583
1725	126.1801
1726	120.197
1727	108.0879
1728	90.57958
1729	76.36681
1730	71.86601
1731	66.4337
1732	65.00507
1733	82.89722
1734	102.0711
1735	101.361
1736	93.44061
1737	86.90715
1738	93.34441
1739	104.8756
1740	102.6988
1741	106.0699
1742	123.4772
1743	140.5945
1744	144.4348
1745	127.8552
1746	99.7588
1747	78.08858
1748	68.20264
1749	73.00679
1750	76.98405
1751	80.82046
1752	83.38358
1753	84.38959
1754	82.35248
1755	70.6435
1756	55.01434
1757	47.6476
1758	35.7485
1759	14.15264
1760	6.639287
1761	12.76188
1762	6.150475
1763	-0.9580283
1764	-0.01421881
1765	3.630379
1766	11.70092
1767	36.09807
1768	59.75833
1769	62.98481
1770	77.19069
1771	107.8271
1772	122.7062
1773	116.6601
1774	101.1887
1775	88.43111
1776	88.23695
1777	81.98639
1778	71.85589
1779	63.37624
1780	59.19966
1781	57.8624
1782	40.59196
1783	15.23577
1784	4.345276
1785	8.684152
1786	19.86212
1787	35.75678
1788	53.91721
1789	81.36697
1790	107.3057
1791	125.3267
1792	132.1983
1793	128.8209
1794	132.3563
1795	126.9569
1796	95.63783
1797	74.43771
1798	78.42794
1799	78.52229
1800	84.30048
1801	107.9088
1802	123.5135
1803	118.5057
1804	116.8764
1805	110.6289
1806	86.04823
1807	57.1524
1808	34.98754
1809	10.69227
1810	-3.286288
1811	-0.9894357
1812	16.42721
1813	39.12899
1814	66.43684
1815	89.98779
1816	116.0681
1817	124.669
1818	112.9128
1819	107.8519
1820	111.6538
1821	107.8119
1822	106.4414
1823	113.103
1824	117.3617
1825	118.3935
1826	123.6622
1827	130.3415
1828	136.4522
1829	137.3051
1830	135.0831
1831	142.6631
1832	151.9435
1833	155.0346
1834	144.0912
1835	124.3156
1836	114.8411
1837	112.6444
1838	110.8502
1839	100.9154
1840	86.967
1841	83.01257
1842	85.59743
1843	86.83469
1844	72.73853
1845	50.18596
1846	43.46405
1847	49.35944
1848	58.60102
1849	78.09143
1850	96.25587
1851	94.29396
1852	78.55253
1853	63.71675
1854	59.80036
1855	71.76599
1856	93.79395
1857	114.1508
1858	120.1932
1859	122.3976
1860	118.8898
1861	111.2898
1862	93.80354
1863	68.85207
1864	55.67097
1865	56.80586
1866	55.37307
1867	52.51478
1868	48.26301
1869	59.16376
1870	82.67623
1871	108.7177
1872	123.5388
1873	119.4514
1874	106.3503
1875	88.78122
1876	75.1984
1877	57.21899
1878	37.54895
1879	33.16709
1880	45.12473
1881	60.28812
1882	82.14423
1883	103.1466
1884	110.862
1885	113.0308
1886	126.8139
1887	130.0991
1888	118.8468
1889	106.7765
1890	92.50323
1891	77.13359
1892	65.63313
1893	59.29647
1894	47.60336
1895	36.87846
1896	30.88526
1897	41.10387
1898	57.14914
1899	51.97834
1900	51.11131
1901	65.5899
1902	69.80972
1903	64.64201
1904	61.33166
1905	55.73985
1906	49.11638
1907	44.6929
1908	40.39506
1909	31.83351
1910	47.95535
1911	80.78197
1912	84.21643
1913	70.7542
1914	60.56125
1915	52.8077
1916	45.2133
1917	23.59451
1918	5.341868
1919	1.38903
1920	4.926172
1921	12.76183
1922	14.6673
1923	20.52559
1924	30.67389
1925	33.36283
1926	38.81449
1927	59.36853
1928	83.34793
1929	100.5105
1930	114.2406
1931	115.2144
1932	104.7367
1933	92.52563
1934	74.46619
1935	37.11432
1936	14.48235
1937	22.9442
1938	34.78001
1939	43.67
1940	40.61709
1941	38.58751
1942	41.40381
1943	46.25965
1944	45.46144
1945	35.13517
1946	25.83327
1947	24.02978
1948	30.95146
1949	40.02819
1950	45.37823
1951	52.91234
1952	58.93526
1953	61.56234
1954	60.64448
1955	55.39268
1956	43.43717
1957	38.44337
1958	49.00636
1959	57.93301
1960	63.29144
1961	70.10023
1962	75.05988
1963	75.30574
1964	66.9256
1965	55.44865
1966	49.22055
1967	40.81028
1968	29.65836
1969	10.4233
1970	5.604332
1971	21.35877
1972	21.32307
1973	15.69212
1974	25.03242
1975	38.87585
1976	49.62979
1977	51.71656
1978	55.87937
1979	70.24434
1980	74.56886
1981	63.48143
1982	42.14651
1983	33.85682
1984	46.11607
1985	53.40212
1986	59.92236
1987	68.68984
1988	88.22726
1989	106.3293
1990	106.4939
1991	94.47458
1992	81.72594
1993	87.25578
1994	96.42424
1995	89.80238
1996	80.05341
1997	69.09232
1998	51.33733
1999	50.10014
2000	68.61028
2001	72.06539
2002	66.13582
2003	63.24999
2004	49.82009
2005	30.08595
2006	15.82256
2007	11.79056
2008	17.83893
2009	22.84437
2010	29.60592
2011	40.51411
2012	50.36705
2013	52.33162
2014	41.79134
2015	30.1363
2016	28.93941
2017	49.63462
2018	57.07967
2019	19.17825
2020	-0.2158146
2021	9.221379
2022	20.01754
2023	31.17257
2024	39.73042
2025	61.05877
2026	81.91914
2027	88.72103
2028	72.59491
2029	45.13023
2030	35.52221
2031	19.86919
2032	-0.2707016
2033	1.869919
2034	23.54889
2035	50.09037
2036	75.30949
2037	86.49178
2038	81.36044
2039	70.26842
2040	59.47606
2041	45.35095
