RamanShift	Intensity
647	37.56376
648	36.68647
649	39.17196
650	42.02877
651	44.14864
652	47.14404
653	51.76021
654	53.12639
655	48.6943
656	40.96863
657	33.04442
658	27.35845
659	24.28687
660	24.9533
661	24.4829
662	24.11125
663	26.11722
664	30.88576
665	37.22004
666	44.06807
667	49.62815
668	53.10111
669	50.93025
670	41.67487
671	31.2233
672	28.00735
673	27.75136
674	18.84672
675	7.70494
676	4.216079
677	9.141613
678	12.58846
679	12.71834
680	14.23563
681	17.79663
682	18.6188
683	13.87153
684	9.517374
685	11.2889
686	13.56018
687	9.327061
688	3.269647
689	0.4441236
690	1.21104
691	2.755545
692	5.709364
693	10.5912
694	16.35113
695	21.14905
696	23.50952
697	25.12355
698	26.80049
699	28.05665
700	29.76276
701	29.57323
702	25.77751
703	21.87054
704	23.33364
705	26.63841
706	24.02688
707	18.37982
708	16.72871
709	20.19248
710	24.70377
711	30.02865
712	41.687
713	59.46017
714	72.68721
715	74.66377
716	74.82783
717	84.64295
718	90.38792
719	84.52354
720	72.60046
721	63.96279
722	60.01933
723	60.0443
724	64.18287
725	67.0278
726	66.6937
727	60.94709
728	50.91196
729	45.34393
730	47.98111
731	48.96095
732	43.50581
733	37.98021
734	34.99001
735	38.53579
736	51.89135
737	65.18916
738	68.01424
739	61.10501
740	52.6872
741	43.3555
742	35.80522
743	32.3886
744	29.7403
745	28.38333
746	25.00478
747	20.14935
748	20.01553
749	26.67767
750	32.60623
751	32.65791
752	32.667
753	36.36979
754	42.41565
755	50.99163
756	59.53921
757	68.41931
758	74.24246
759	79.64314
760	81.72485
761	83.26429
762	82.90349
763	80.79858
764	78.72942
765	82.66108
766	92.7384
767	102.6546
768	108.147
769	109.4733
770	106.2502
771	99.6262
772	92.28008
773	82.16782
774	68.23508
775	53.04634
776	35.93982
777	21.24789
778	4.968457
779	-4.777595
780	-11.53319
781	-11.18279
782	-10.32478
783	-7.367899
784	-3.391088
785	1.312323
786	8.169644
787	16.11442
788	25.83639
789	35.10512
790	39.40548
791	36.07899
792	31.00875
793	29.27514
794	26.18822
795	19.28989
796	12.25598
797	6.89493
798	4.415309
799	1.646736
800	2.478097
801	6.390069
802	13.54144
803	22.63033
804	30.12963
805	33.381
806	31.36953
807	29.24348
808	28.71433
809	33.80976
810	44.29977
811	54.59051
812	61.1201
813	64.27435
814	63.64461
815	64.96577
816	71.88374
817	75.04492
818	68.9057
819	63.16063
820	65.88534
821	72.72547
822	78.47841
823	85.33894
824	98.03034
825	106.6345
826	103.2348
827	92.19655
828	88.72705
829	89.23836
830	84.32572
831	76.14464
832	68.85493
833	63.89661
834	55.67609
835	47.11683
836	44.39591
837	50.07991
838	58.15471
839	65.96161
840	74.83323
841	83.68162
842	92.36308
843	100.9719
844	100.7378
845	88.13851
846	68.87701
847	50.29204
848	31.55046
849	10.21996
850	-3.067082
851	-8.181488
852	-3.984417
853	-5.400223
854	-2.875657
855	10.80927
856	27.7485
857	35.00145
858	32.79363
859	33.26251
860	33.25186
861	29.9694
862	23.79658
863	15.90601
864	9.734339
865	8.732931
866	14.57695
867	22.43855
868	30.53927
869	42.83119
870	58.1924
871	70.83475
872	77.23355
873	78.05936
874	74.5229
875	62.92465
876	44.79343
877	26.65566
878	15.16656
879	9.000316
880	3.221354
881	6.234241
882	18.25365
883	36.81218
884	55.67021
885	72.05346
886	86.44814
887	97.14096
888	116.1616
889	131.889
890	141.253
891	140.1711
892	137.7135
893	130.6
894	121.354
895	109.4748
896	92.85442
897	73.71323
898	48.01641
899	26.12843
900	18.3713
901	26.83469
902	28.38439
903	22.15379
904	19.23235
905	21.99709
906	27.83661
907	34.74175
908	37.42937
909	33.57393
910	27.94697
911	23.25218
912	22.19044
913	26.09165
914	26.11638
915	18.11175
916	9.457831
917	4.522397
918	3.599733
919	6.705681
920	11.11863
921	13.09812
922	16.50878
923	23.78288
924	30.56668
925	35.12255
926	33.94057
927	27.01857
928	15.55767
929	2.991554
930	-5.00267
931	-5.282152
932	-0.3889193
933	-1.961698
934	-0.8533199
935	11.12325
936	26.218
937	35.93459
938	39.54425
939	44.63968
940	45.9181
941	43.93179
942	38.641
943	33.54279
944	29.67977
945	24.9854
946	23.85141
947	29.776
948	41.39666
949	52.85872
950	61.47689
951	71.62442
952	77.73625
953	76.85213
954	67.58098
955	54.86347
956	42.29972
957	31.81111
958	26.50394
959	19.29763
960	13.56508
961	12.36154
962	17.46929
963	24.83188
964	33.57193
965	44.70318
966	56.1718
967	67.21451
968	74.98033
969	80.46621
970	80.9532
971	72.69712
972	57.22646
973	44.30457
974	39.80958
975	37.47198
976	37.67187
977	44.51475
978	57.284
979	66.16039
980	66.3257
981	64.85493
982	63.01337
983	53.08014
984	34.44213
985	16.94799
986	7.175893
987	-0.03031373
988	-4.92022
989	-7.291887
990	-7.590847
991	-5.167759
992	-0.7027559
993	5.485191
994	11.81274
995	17.45014
996	20.88584
997	19.37825
998	12.72435
999	12.56863
1000	24.05791
1001	36.69504
1002	43.70772
1003	52.33485
1004	64.35139
1005	66.25814
1006	52.94006
1007	41.73032
1008	42.84069
1009	41.1988
1010	30.84675
1011	25.89995
1012	32.44861
1013	42.64142
1014	51.24089
1015	59.71268
1016	66.85551
1017	66.25925
1018	55.95009
1019	45.60115
1020	41.86753
1021	38.15001
1022	32.17028
1023	24.93491
1024	17.02135
1025	10.50831
1026	6.744987
1027	4.270825
1028	2.284448
1029	2.855884
1030	6.096362
1031	7.987798
1032	6.345751
1033	6.651294
1034	11.02565
1035	16.23922
1036	20.35912
1037	23.03371
1038	23.66796
1039	25.67792
1040	30.17366
1041	34.54219
1042	36.90564
1043	36.04858
1044	31.52219
1045	26.06343
1046	21.76701
1047	19.57939
1048	20.69216
1049	23.49146
1050	27.70859
1051	35.88218
1052	48.03901
1053	66.99368
1054	88.97082
1055	109.9572
1056	124.5614
1057	142.8987
1058	162.7364
1059	187.2823
1060	209.3614
1061	224.606
1062	226.6008
1063	219.5875
1064	205.8792
1065	195.3356
1066	191.1373
1067	182.5813
1068	173.9467
1069	174.1649
1070	184.5264
1071	197.1646
1072	207.2964
1073	211.6848
1074	208.1127
1075	202.8194
1076	196.2979
1077	189.7082
1078	183.6441
1079	174.1507
1080	164.4017
1081	156.815
1082	152.1933
1083	144.7622
1084	134.8512
1085	116.9215
1086	99.2507
1087	87.3728
1088	81.76312
1089	69.7019
1090	57.50307
1091	44.01497
1092	32.89791
1093	18.76905
1094	9.603547
1095	5.052709
1096	5.170788
1097	1.262379
1098	-0.431154
1099	3.233353
1100	5.872407
1101	0.7351371
1102	-7.112228
1103	-13.15029
1104	-16.8075
1105	-18.47612
1106	-14.61071
1107	-5.084034
1108	6.570662
1109	16.37403
1110	23.12638
1111	25.8923
1112	25.06236
1113	21.87739
1114	12.60223
1115	-1.481781
1116	-8.681122
1117	-3.897831
1118	0.4072365
1119	0.3997016
1120	2.434
1121	7.134161
1122	11.26583
1123	14.37282
1124	20.99241
1125	29.7984
1126	36.91842
1127	41.74155
1128	51.34531
1129	63.3856
1130	76.02276
1131	85.79609
1132	94.91674
1133	101.6726
1134	113.7242
1135	125.5406
1136	135.2281
1137	138.9106
1138	141.3902
1139	137.7903
1140	127.8239
1141	119.0825
1142	121.2768
1143	128.6821
1144	131.6656
1145	137.5194
1146	151.0206
1147	164.159
1148	171.2173
1149	171.9446
1150	167.8808
1151	162.2622
1152	159.1966
1153	150.3079
1154	134.6688
1155	120.6207
1156	113.9815
1157	110.8381
1158	110.2628
1159	103.5922
1160	91.2557
1161	80.25499
1162	74.43285
1163	70.59052
1164	67.97797
1165	56.28576
1166	42.19783
1167	38.07111
1168	45.1373
1169	56.31998
1170	64.29123
1171	58.33617
1172	43.03329
1173	31.755
1174	21.87007
1175	9.105655
1176	-0.3779455
1177	-6.491757
1178	-7.714525
1179	-6.925878
1180	-1.362163
1181	7.788684
1182	14.35203
1183	13.70904
1184	11.2193
1185	9.462431
1186	6.569685
1187	2.801326
1188	-1.324991
1189	-4.705213
1190	-8.306514
1191	-9.829634
1192	-5.875726
1193	2.88504
1194	11.43552
1195	17.61214
1196	23.56242
1197	25.6728
1198	23.35558
1199	19.3169
1200	21.09751
1201	25.12505
1202	26.65382
1203	28.03875
1204	31.36107
1205	34.47814
1206	36.11632
1207	37.54661
1208	39.58702
1209	39.99686
1210	38.53752
1211	43.20635
1212	54.50714
1213	59.06443
1214	53.0989
1215	46.8844
1216	41.84827
1217	34.47393
1218	29.00885
1219	31.12464
1220	38.4868
1221	40.30579
1222	38.04885
1223	35.304
1224	33.2584
1225	33.55993
1226	37.80269
1227	46.14007
1228	54.61237
1229	58.79419
1230	65.86493
1231	79.42841
1232	85.69916
1233	79.22558
1234	65.0069
1235	49.45819
1236	44.30067
1237	52.45404
1238	57.73262
1239	59.3783
1240	62.23572
1241	66.47422
1242	74.89355
1243	82.33155
1244	85.93408
1245	79.62491
1246	61.82072
1247	42.5913
1248	34.44941
1249	29.93095
1250	22.17145
